models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9289645115776672,0.01050107937672624,11.0,0.7097338465130559,65.26451811790466,0.0,0.007692307692307693,0.01111111111111111,0.006666666666666668,0.0,0.0
NetKeys,0.9451288785176514,0.011836822222062967,10.5,0.7683266595480677,127.49948732852936,0.9443278943278944,0.0,0.3625937950937951,0.21141338193969772,0.0,1.8
Prim,0.9423394366330514,0.010546513693053736,9.5,0.7217814290397833,68.95472121238708,0.9476301476301476,0.2596853146853147,0.0,0.22474595579858736,0.0,1.9
Kruskal,0.8996816961249667,0.011698059012115647,15.9,0.8588768378345792,90.47980899810791,0.8384887334887334,0.39308663558663554,0.25295454545454543,0.0,0.0,2.3
GPrim,0.9272439039404483,0.06262609109150877,71.9,0.9395185370343013,102.46986424922943,1.0,1.0,1.0,1.0,0.0,4.0
