models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,1.0,inf,0.0,0.0,331.2039014339447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Prufer,1.0,inf,1.0,inf,143.6767472743988,1.0,0.0,0.0,0.0,0.0,0.0,1.0
NetKeys,1.0,inf,1.0,inf,154.6576218366623,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Prim,1.0,inf,1.0,inf,102.90339691638947,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Kruskal,1.0,inf,1.0,inf,122.36716294288635,1.0,0.0,0.0,0.0,0.0,0.0,1.0
GPrim,1.0,inf,1.0,inf,253.15003571510314,1.0,0.0,0.0,0.0,0.0,0.0,1.0
