models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.8983938381537745,0.029021184124066877,5,0.6897785108673032,24.4476158618927,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.8540918613243493,0.010336392395671898,11,0.7327441234723746,23.091122150421143,1.0,0.0,0.6666666666666666,0.2727272727272727,0.0,2
Prim,0.883289649720623,0.014043564391902779,9,0.6864867710678929,27.766828060150146,0.8,0.2727272727272727,0.0,0.18181818181818182,0.0,1
Kruskal,0.8530033033109181,0.013801369149062527,11,0.7871471301598771,31.49130082130432,1.0,0.45454545454545453,0.5555555555555556,0.0,0.03571428571428571,3
GPrim,0.8647447583491259,0.09886726287966482,28,0.8981636980530697,41.98894739151001,1.0,1.0,1.0,0.9090909090909091,0.0,4
