models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8601793892769196,0.019583818115239182,12,0.6625845020376032,41.94330883026123,0.0,0.8,0.0,0.0,0.0,0.0,1
Prufer,0.9326980414204045,0.008736136845820126,5,0.4757564290049729,21.888878107070923,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.8351822712207069,0.0019067503884712899,12,0.6499348734270701,23.70239567756653,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,2
Prim,0.9041207795075974,0.0021081627354084345,8,0.629084160294911,27.296650409698486,0.8333333333333334,1.0,0.9166666666666666,0.0,0.3333333333333333,0.10526315789473684,3
Kruskal,0.888298060238763,0.002378769966517244,9,0.6066048672657417,33.07620716094971,0.75,1.0,0.8333333333333334,0.5,0.0,0.10526315789473684,4
GPrim,0.7478457579140732,0.006902366242800563,19,0.7483373421510351,39.91389846801758,1.0,1.0,1.0,0.875,0.8888888888888888,0.0,5
