models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9561541236572084,0.016646021053322625,3.6,0.05296258275054304,122.22050406932831,0.0,0.11666666666666665,0.0,0.0,0.0,0.1
B,0.9663438784277562,inf,1.8,0.037759851909849075,155.91725859642028,0.46333333333333326,0.0,0.18333333333333332,0.0,0.0,1.1
C,0.9713938901201666,inf,2.8,0.042184283534924524,102.90253994464874,0.7066666666666667,0.6666666666666667,0.0,0.1,0.0,1.8
D,0.9585750765133539,inf,1.7,0.04133946823921654,124.80764281749725,0.5333333333333334,0.5833333333333334,0.4166666666666667,0.0,0.0,2.0
E,0.923656735787221,0.1822528098065749,6.3,0.4253649508048971,222.1842731952667,1.0,1.0,1.0,1.0,0.0,4.0
