models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.9102563923071693,0.0005571179332790586,5,0.06906548109710017,0.0,0.625,0.2,0.4,0.0,0.42857142857142855,0.3333333333333333,3
1.6.2.0.4.1_0.1,0.8388278171310503,0.00039539585395089724,8,0.11233338044792225,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0
1.6.2.0.4.2_0.15,0.9102564280911797,0.00033740899664114584,5,0.055874686550112955,0.4,0.75,0.0,0.2,0.25,0.42857142857142855,0.0,3
1.6.2.0.4.3_0.2,0.8974359327833477,0.5480718572570688,5,0.07279543347638594,0.2,0.875,0.6,0.0,0.5,0.5714285714285714,0.1111111111111111,3
1.6.2.0.4.4_0.3,0.9316238965947724,0.49972277244239993,4,0.06292951350502406,0.4,0.875,0.8,0.6,0.0,0.42857142857142855,0.2222222222222222,4
1.6.2.0.4.5_0.4,0.8803418934700207,0.00032748886616403776,7,0.09883451604630242,0.4,0.875,0.4,0.4,0.5,0.0,0.1111111111111111,2
1.6.2.0.4.6_0.5,0.7948718924039067,0.00020533425454561207,9,0.09399228778579755,0.4,1.0,1.0,0.6,0.75,0.8571428571428571,0.0,6
