models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.1_0.1,0.7948718113596466,3.278012262828237e-05,9,0.03937566545869748,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0
1.6.1.0.4.2_0.15,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.3_0.2,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.4_0.3,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.5_0.4,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.6_0.5,0.8461538633069934,0.0002965634974380938,7,0.03895871920130853,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1
