models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9908333136685074,0.01048840951050584,10,0.07647866679085885,255.370108127594,0.0,0.10526315789473684,0.1111111111111111,0.1,0.0,0
B,1.0427611931669025,0.05376506486540247,19,0.24415493163121432,1241.619910955429,0.4,0.0,0.0,0.0,0.0,1
C,0.9650079428131386,0.011364141247668713,9,0.09370414182943443,203.60593914985657,0.8,0.21052631578947367,0.0,0.0,0.0,2
D,0.9810504701198458,0.006161980695672733,10,0.10463481765825962,407.90626430511475,0.8,1.0,0.4444444444444444,0.0,0.0,3
E,0.7544743021192122,0.002820523133058004,100,0.3960820677256133,263.88666224479675,1.0,1.0,1.0,1.0,0.0,4
