models,delta,spacing,nds,c_1.0.1.0.0.1,c_1.0.1.0.1.1,c_1.0.1.0.2.1,c_1.0.1.0.3.1,c_1.0.1.0.4.1,c_1.0.1.0.5.1
1.0.1.0.0.1,0.47999994291592074,0.6029003967403689,11,0.0,0.6363636363636364,0.0,0.6363636363636364,0.2222222222222222,1.0
1.0.1.0.1.1,0.4799997236788668,0.6028394805173224,11,0.2727272727272727,0.0,0.0,0.45454545454545453,0.3333333333333333,0.9
1.0.1.0.2.1,0.37499955782053673,0.333130200003383,9,0.7272727272727273,0.8181818181818182,0.0,0.8181818181818182,0.6666666666666666,0.9
1.0.1.0.3.1,0.3599999544675233,0.000569225169553434,11,0.36363636363636365,0.45454545454545453,0.1111111111111111,0.0,0.3333333333333333,0.7
1.0.1.0.4.1,0.21874991999069368,0.0005930603594989405,9,0.6363636363636364,0.6363636363636364,0.1111111111111111,0.7272727272727273,0.0,1.0
1.0.1.0.5.1,0.5925912777186363,0.6987449149031839,10,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
