models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9629629623475124,0.5773362420637778,4,0.09609335237289518,36.98564958572388,0.0,0.0,0.0,0.0,0.0,0
B,0.9461279500937597,0.4880150103243877,7,0.14644874128148763,114.06214118003845,1.0,0.0,0.0,0.23529411764705882,0.0,2
C,0.9343434366145076,0.33331119403610665,9,0.15136846004131332,68.1886739730835,1.0,0.7142857142857143,0.0,0.35294117647058826,0.0,3
D,0.8585858867312927,0.7175922806845114,17,0.521396148038247,101.70625877380371,1.0,0.14285714285714285,0.1111111111111111,0.0,0.0,1
E,0.3491438863416685,0.001260089834582913,70,1.630690826293961,101.50355672836304,1.0,1.0,1.0,1.0,0.0,4
