models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.7692307902952872,5.121886249654829e-05,10,0.04092220027576661,0.0,0.125,0.25,0.875,0.07692307692307693,0.1111111111111111,0.125,1
1.6.2.0.4.1_0.1,0.8388278484005879,0.35349878587380346,8,0.04966212441873021,0.8,0.0,0.5833333333333334,0.875,0.3076923076923077,0.3333333333333333,0.25,3
1.6.2.0.4.2_0.15,0.7179487481537425,0.0001098239922726412,12,0.05297578558490037,0.6,0.125,0.0,0.75,0.07692307692307693,0.2222222222222222,0.25,2
1.6.2.0.4.3_0.2,0.8205128363495164,0.0001409557851123429,8,0.039097617732845855,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0
1.6.2.0.4.4_0.3,0.7264957396715509,0.000185895365593347,13,0.0848770237778399,0.8,0.375,0.9166666666666666,1.0,0.0,0.5555555555555556,0.375,6
1.6.2.0.4.5_0.4,0.7948718298738356,0.0004462578695803446,9,0.06655971779290223,0.8,0.625,0.5833333333333334,1.0,0.23076923076923078,0.0,0.5,5
1.6.2.0.4.6_0.5,0.8205128416704953,0.000163129740567088,8,0.04348613719477008,0.8,0.625,0.5,0.75,0.3076923076923077,0.4444444444444444,0.0,4
