models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04525544440934868,0.7311641793997697,0.02592619290404848,5,0.2093383489894423,0.0,0.0,0.0,0.0,0.0,0
B,0.03944798770091108,0.7165458310480333,0.014592665404757819,11,0.2719084098705036,1.0,0.0,0.4,0.3,0.0,1
C,0.041378539312586685,0.7515601064568079,0.0007880630703821501,10,0.2641342296021508,1.0,0.5454545454545454,0.0,0.3,0.0,2
D,0.04587393133941467,0.7379948704673592,0.054695508922804455,10,0.34644892592547594,1.0,0.45454545454545453,0.4,0.0,0.0,3
E,0.0169666457332587,0.6440026433354573,0.11773320042076206,20,0.8066795364489125,1.0,1.0,0.8,0.9,0.0,4
