models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.04191948122240054,0.8517881343238498,0.02231585056181283,6,0.6285288353545603,27.670312881469727,0.0,0.125,0.07142857142857142,0.0,0.45454545454545453,0.0,1
NetKeys,0.03487805208341451,0.8205754679379182,0.03543964657928272,8,0.7689983264971268,34.11547493934631,0.6666666666666666,0.0,0.35714285714285715,0.25,0.7272727272727273,0.0,3
Prim,0.022773236759688974,0.6237550381116655,0.007035028092518022,14,0.7240550769348001,19.281386375427246,0.8333333333333334,0.25,0.0,0.375,0.6363636363636364,0.0,3
Kruskal,0.04143734858970995,0.7962763411118949,0.015842006090605272,8,0.7219390422799175,28.957217693328857,1.0,0.5,0.2857142857142857,0.0,0.6363636363636364,0.0,3
HMOEA,0.031955438743372304,0.7320680605044736,0.024202314318530326,11,0.841435537716013,37.78981041908264,0.16666666666666666,0.125,0.0,0.125,0.0,0.0,0
GPrim,0.00015088669887839171,0.5367645887425838,0.04950704949549255,20,0.883928693872776,26.01235294342041,1.0,0.875,0.6428571428571429,0.75,1.0,0.0,5
