models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.838826923732773,0.002428158394061509,8,0.3069995769749109,0.0,0.7142857142857143,0.2222222222222222,0.3,1
"1.6.9.0.4.1_(0.8, 0.2)",0.8461539778769814,0.00019959611200192013,7,0.10971255075902422,0.0,0.0,0.1111111111111111,0.3,0
"1.6.9.0.4.2_(0.8, 0.1)",0.7948727029121447,0.0025598224480114142,9,0.30654493803888844,0.625,0.8571428571428571,0.0,0.4,2
"1.6.9.0.4.3_(0.7, 0.2)",0.7692318974207518,0.002409319488635131,10,0.313710039650118,0.75,0.7142857142857143,0.5555555555555556,0.0,3
