models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9716485562262335,0.007912445841136866,6,0.04548478041371032,61.166024684906006,0.0,0.0,0.0,0.0,0.0,0
B,0.9495958614863407,0.007999112413624991,7,0.0643797573140181,119.9841160774231,0.6666666666666666,0.0,0.4444444444444444,0.0,0.0,2
C,0.947576305980169,0.009528271334589477,9,0.08226308285500897,68.85680079460144,0.8333333333333334,0.42857142857142855,0.0,0.0,0.0,1
D,0.9626477407711094,0.009375474277370977,7,0.0553702552419548,101.71834444999695,1.0,1.0,1.0,0.0,0.0,3
E,0.7289327337950984,0.02225931221181645,74,0.5961968700669258,106.05494523048401,1.0,1.0,1.0,1.0,0.0,4
