models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9571443688012364,0.01815439347761908,10,0.09058527329994731,61.16557693481445,0.0,0.3333333333333333,0.0,0.0,0.0,0
B,0.9370068833173076,0.016493864990637996,9,0.12452761230375842,117.66746187210083,0.4,0.0,0.0,0.0,0.0,1
C,0.9666840313023927,0.020050172130269793,6,0.07206485966946696,68.60198307037354,1.0,0.5555555555555556,0.0,0.42857142857142855,0.0,3
D,0.9766839171725993,0.0331954420284988,7,0.10180081118856395,101.63038873672485,0.9,0.8888888888888888,0.3333333333333333,0.0,0.0,2
E,0.7756044915089103,0.02373521355198544,66,0.5619751981934595,107.60843825340271,1.0,1.0,1.0,1.0,0.0,4
