models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8029619227951322,0.04316754244113007,11,0.8760846108796388,84.50818872451782,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0
Prufer,0.8487520363133768,0.047992025499431726,12,0.7650925336981567,29.4607355594635,0.6363636363636364,0.0,0.125,0.0,0.0,0.0,1
NetKeys,0.9071024663364148,0.002406798235091511,8,0.7521361974349802,40.6935350894928,0.7272727272727273,0.75,0.0,0.2857142857142857,0.15384615384615385,0.0,2
Prim,0.8413622917631022,0.00269177553152208,14,0.7566408968714604,28.938251733779907,0.7272727272727273,0.9166666666666666,0.5,0.0,0.23076923076923078,0.0,3
Kruskal,0.8369097611596078,0.0021515218489384226,13,0.8446258506576787,34.0793194770813,0.9090909090909091,1.0,0.5,0.5,0.0,0.0,4
GPrim,0.5995912401726756,0.03677311569514033,38,0.9305998321729514,42.12135124206543,1.0,1.0,0.875,1.0,0.8461538461538461,0.0,5
