models,delta,spacing,nds,c_1.0.5.0.0.1,c_1.0.5.0.1.1,c_1.0.5.0.2.1,c_1.0.5.0.3.1,c_1.0.5.0.4.1,c_1.0.5.0.5.1,score
1.0.5.0.0.1,8.057781776630671e-07,0.0008928549314330586,19,0.0,0.1111111111111111,0.6842105263157895,0.5714285714285714,0.5882352941176471,0.5625,4
1.0.5.0.1.1,0.1107265800207404,0.23561901547577022,18,0.631578947368421,0.0,0.631578947368421,0.7619047619047619,0.7647058823529411,0.6875,5
1.0.5.0.2.1,0.19753075901821426,0.0008865265635602884,19,0.3157894736842105,0.2222222222222222,0.0,0.5238095238095238,0.4117647058823529,0.625,3
1.0.5.0.3.1,9.185372004116843e-08,0.00030404596397227935,21,0.10526315789473684,0.0,0.42105263157894735,0.0,0.5294117647058824,0.5625,2
1.0.5.0.4.1,0.21875000427026403,0.00018847477144156495,17,0.15789473684210525,0.05555555555555555,0.3684210526315789,0.42857142857142855,0.0,0.5,1
1.0.5.0.5.1,0.2488888906404867,0.5000740788321787,16,0.05263157894736842,0.0,0.10526315789473684,0.23809523809523808,0.11764705882352941,0.0,0
