models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9382928141866724,0.006601349839790828,13,0.07931676965000725,656.055269241333,0.0,0.2,0.0,0.0,0.0,0
B,0.9655711214600602,0.042789543888380584,5,0.09689350434305424,1492.3229658603668,0.46153846153846156,0.0,0.0,0.8571428571428571,0.0,2
C,0.9933697472437589,0.02578231096625908,5,0.04992694077039875,305.73980259895325,0.9230769230769231,0.4,0.0,0.42857142857142855,0.0,3
D,0.9511008083562782,0.012220077215583075,7,0.0739946376017031,643.2604174613953,0.38461538461538464,0.2,0.0,0.0,0.0,1
E,0.9476282903812998,0.0035144088059911338,22,0.08560902185448774,499.21760749816895,1.0,1.0,1.0,1.0,0.0,4
