models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9819095484685579,2.0414029235982,6,0.26280602173400003,119.99493718147278,0.0,0.0,0.0,0.0,0.0,0
B,0.9095477425088905,1.07220361894126,14,1.489956941749929,1132.4600863456726,0.8333333333333334,0.0,0.0,0.0,0.0,1
C,0.9224694939909212,2.5878326753964354,8,0.6484805004166481,190.0375053882599,1.0,0.2857142857142857,0.0,0.0,0.0,2
D,0.9061976624434736,0.7685582659955166,19,1.037655743566542,402.83178091049194,1.0,1.0,0.0,0.0,0.0,2
E,0.5622961143411586,0.5087042044287999,98,3.2393518008718285,258.2640013694763,1.0,1.0,1.0,1.0,0.0,4
