models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9659224648125572,0.005107417879710183,13,0.06702576113765793,643.0785439014435,0.0,0.0,0.0,0.0,0.0,0
B,0.9707236651268093,0.003987911384103352,7,0.03329606823385431,1489.7728197574615,0.8461538461538461,0.0,0.6,0.0,0.0,2
C,0.9790041656344117,0.014231550946896486,5,0.03755827537887832,307.48459649086,0.9230769230769231,0.0,0.0,0.0,0.0,1
D,0.998517507837016,0.033075771371632444,4,0.03644544322834553,611.6494290828705,0.6923076923076923,0.14285714285714285,0.4,0.0,0.0,3
E,0.9484203417242536,0.001622980723091283,23,0.08819015366212161,503.0097875595093,1.0,1.0,1.0,1.0,0.0,4
