models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9809274805998305,0.013447866837627982,7,0.44466476688252515,237.35983991622925,0.0,0.20833333333333334,0.0,0.0,0.0,0
NetKeys,0.9422908211723067,0.02537242400654109,24,0.6067506803678148,1194.1317880153656,0.2857142857142857,0.0,0.0,0.0,0.0,1
Prim,0.9977842039859283,0.02082059774300288,8,0.5047298762527594,193.13644933700562,1.0,0.4583333333333333,0.0,0.0,0.0,2
Kruskal,0.9908707060186615,9.642800619759287e-05,4,0.5542019119805488,343.45318698883057,1.0,0.7083333333333334,0.75,0.0,0.0,3
GPrim,0.7880454441769366,0.0005418494006763937,85,0.6803501679360325,298.49724864959717,1.0,1.0,1.0,1.0,0.0,4
