models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.7728115295655965,0.010113247041446472,10,0.9225389822763334,494.0563316345215,0.0,0.42857142857142855,0.1,0.0,0.16666666666666666,0.0,1
Prufer,0.9481410758046421,0.014664130511217665,7,0.6922215750749049,129.76034474372864,0.3,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.953778237570403,0.007704664299355808,10,0.780993483495769,297.7380373477936,0.6,0.8571428571428571,0.0,0.5,0.3333333333333333,0.0,4
Prim,0.9533450971308894,0.007645858810164548,10,0.7131484814422897,148.53156924247742,0.5,1.0,0.2,0.0,0.2222222222222222,0.0,3
Kruskal,0.9070507202518554,0.012578582679092183,18,0.8777895422488944,185.42045187950134,0.8,0.8571428571428571,0.3,0.2,0.0,0.0,2
GPrim,0.6125884710404492,0.01533050081203154,93,0.9754895118358866,206.24533462524414,1.0,1.0,1.0,1.0,1.0,0.0,5
