models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.7648529706335286,0.789473715611959,0.577675649403311,4,0.02360490454745864,0.0,0.0,0.0,0.0,0.0,0
B,1.0000000246332446,0.7684211031425999,0.408247026769538,6,0.027587935629705414,1.0,0.0,0.2857142857142857,0.2857142857142857,0.0,1
C,0.8874119938132548,0.6842105999280711,0.00022930694350132462,7,0.029671018502652913,1.0,0.5,0.0,0.2857142857142857,0.0,2
D,0.887411994920325,0.6842106060583446,0.0002487819094541343,7,0.028537080858160556,1.0,0.6666666666666666,0.7142857142857143,0.0,0.0,3
E,0.37080994716083837,0.263161847534957,0.0010346804328884363,15,0.10800863431000386,1.0,1.0,1.0,1.0,0.0,4
