Instance,1.6.2.0.0.1_0.5-mean,1.6.2.0.0.1_0.5-std,1.6.2.0.1.1_0.6-mean,1.6.2.0.1.1_0.6-std,1.6.2.0.2.1_0.7-mean,1.6.2.0.2.1_0.7-std,1.6.2.0.3.1_0.8-mean,1.6.2.0.3.1_0.8-std,1.6.2.0.4.1_0.9-mean,1.6.2.0.4.1_0.9-std,1.6.2.0.5.1_1.0-mean,1.6.2.0.5.1_1.0-std
small_ga-dem1_r25_1_0,0.757290323733437,0.04613916478314769,0.7385410532435474,0.03460110480190854,0.7530954128980409,0.04667055140426586,0.7273444633781163,0.030416110167912177,0.7055264623628112,0.04480885928270499,0.7371239167070721,0.07110583332937656
small_ga-dem4_r25_1_40,0.9035897602200951,0.02899136554237038,0.9038461709787378,0.021673861842204135,0.9079487441740726,0.03509074089933924,0.8989743842433746,0.05171581081309889,0.8808913628652114,0.03839504109729185,0.9128205428173024,0.038375955635007106
small_no-dem2_r25_1_40,0.9410256154204785,0.04298213938082797,0.9529914367427093,0.01958363595985913,0.9589743602251376,0.02614879257305967,0.9410256408836108,0.028205093409615554,0.9435897449153015,0.03202559735390363,0.9179487324395247,0.031508229762684456
small_no-dem3_r25_1_0,0.8068884951569798,0.022643745625727824,0.793774945772669,0.038284807484598435,0.7980789693825112,0.02569387137050443,0.7586596876084706,0.025410062297414084,0.7535276118447682,0.025344243557589758,0.7478770139364939,0.023936988333795508
small_uu-dem4_r25_1_0,0.8107549956076557,0.0333194025843023,0.8006268006171039,0.04521606357401146,0.7959707159980537,0.026719844661868625,0.7969739703454082,0.02141113971113958,0.7844119071161196,0.04946922785628327,0.804122925515611,0.025054440566626812
