Instance,1.6.2.0.0.1_0.5-mean,1.6.2.0.0.1_0.5-std,1.6.2.0.1.1_0.6-mean,1.6.2.0.1.1_0.6-std,1.6.2.0.2.1_0.7-mean,1.6.2.0.2.1_0.7-std,1.6.2.0.3.1_0.8-mean,1.6.2.0.3.1_0.8-std,1.6.2.0.4.1_0.9-mean,1.6.2.0.4.1_0.9-std,1.6.2.0.5.1_1.0-mean,1.6.2.0.5.1_1.0-std
small_ga-dem1_r25_1_0,0.06253484545983451,0.013134878766126333,0.05879293238649926,0.009123076549256525,0.07098864263859951,0.007785085540035271,0.0719743751267091,0.014931544363821277,0.08312750272984118,0.015304507672257656,0.08773369866392897,0.015276440951064242
small_ga-dem4_r25_1_40,0.062234786593699784,0.024983655981914005,0.057340012539411025,0.021011794383360673,0.062351348263762506,0.019423602041458717,0.05949620209600165,0.02342199523171963,0.0732132555109761,0.030571214988467422,0.041914879253088164,0.018881449739407686
small_no-dem2_r25_1_40,0.05233806720348404,0.03005371986254004,0.03647509491445769,0.020200296923344463,0.03422087802463579,0.023654925092074435,0.04865282501942927,0.019653270406849513,0.04182669905625834,0.022687534398590087,0.05309889865460689,0.024801311452668364
small_no-dem3_r25_1_0,0.04902954274450032,0.010778834151916068,0.048752872545686866,0.007542420802568498,0.05218224187260092,0.012320040076335049,0.06475814347222947,0.018827960991902815,0.061044844778661976,0.013312482038060073,0.07303731988644399,0.010652007395735805
small_uu-dem4_r25_1_0,0.045068051873044995,0.013530330054480573,0.0473112385526626,0.016932430624783334,0.045737086510209204,0.005679839445917661,0.0514328338964559,0.011637098964131188,0.0525665516977333,0.011168059428666348,0.06678905199706688,0.009262306162861784
