Instance,1.6.2.0.0.1_0.5-mean,1.6.2.0.0.1_0.5-std,1.6.2.0.1.1_0.6-mean,1.6.2.0.1.1_0.6-std,1.6.2.0.2.1_0.7-mean,1.6.2.0.2.1_0.7-std,1.6.2.0.3.1_0.8-mean,1.6.2.0.3.1_0.8-std,1.6.2.0.4.1_0.9-mean,1.6.2.0.4.1_0.9-std,1.6.2.0.5.1_1.0-mean,1.6.2.0.5.1_1.0-std
small_ga-dem1_r25_1_0,11.4,1.7435595774162693,12.0,1.1832159566199232,12.0,1.8973665961010275,12.4,1.1135528725660044,13.7,1.7349351572897473,13.2,2.2715633383201093
small_ga-dem4_r25_1_40,5.0,1.2649110640673518,4.9,0.9433981132056604,4.8,1.3266499161421599,5.2,2.039607805437114,5.7,1.6155494421403511,4.4,1.4966629547095764
small_no-dem2_r25_1_40,3.3,1.676305461424021,2.7,0.7810249675906654,2.6,1.019803902718557,3.3,1.1,3.1,1.374772708486752,4.0,0.8944271909999159
small_no-dem3_r25_1_0,9.1,0.7000000000000001,9.9,1.374772708486752,9.6,1.0198039027185568,11.1,0.9433981132056604,11.1,1.3,12.3,1.004987562112089
small_uu-dem4_r25_1_0,8.6,1.2806248474865698,9.0,1.7888543819998317,9.1,0.8306623862918076,9.3,0.9,9.7,1.676305461424021,9.6,1.019803902718557
