models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.8937664234653773,0.020772589004184834,8,0.15441035979451745,39.54238295555115,0.0,0.0,0.0,0.0,0.0,0
B,0.9627697459639877,0.03895408339015343,4,0.07631305242068803,51.89481854438782,0.875,0.0,0.5,0.2,0.0,3
C,0.8613971165046805,0.030377182808250643,8,0.17061479565769297,39.33297419548035,1.0,0.0,0.0,0.2,0.0,1
D,0.913027144562884,0.05336478714480183,5,0.15567456342643723,44.178065061569214,0.625,0.0,0.25,0.0,0.0,2
E,0.8788390087652873,0.054439658196457914,8,0.24947595618587506,74.1408338546753,1.0,1.0,1.0,1.0,0.0,4
