models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9677529905778298,0.006730541656297625,8,0.04811443464364826,246.48807287216187,0.0,0.625,0.0,0.0,0.0,1
B,0.9247715628457013,0.011258069765320594,16,0.15368893368164138,1218.350937128067,0.0,0.0,0.0,0.0,0.0,0
C,0.9759965254110582,0.005075268049259066,9,0.03662669712369579,168.36825489997864,1.0,0.6875,0.0,0.3333333333333333,0.0,2
D,0.9664499356173462,0.012393049194287045,9,0.06529774962050658,285.07904505729675,0.875,1.0,0.3333333333333333,0.0,0.0,2
E,0.7457685826371371,0.002357970531474964,99,0.3844392714276573,239.25985312461853,1.0,1.0,1.0,1.0,0.0,4
