models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.8990929036371536,0.04367794648608111,7,0.6507128014108313,25.748024702072144,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.8597955418987995,0.01976282263865893,11,0.7658795815571626,23.10929036140442,1.0,0.0,0.6,0.5,0.041666666666666664,3
Prim,0.8672126931021414,0.0039297137896178915,10,0.7304587139013758,27.936660051345825,1.0,0.18181818181818182,0.0,0.25,0.0,1
Kruskal,0.904241741381386,0.03015315587650158,8,0.7492978612155358,31.823486804962158,0.7142857142857143,0.36363636363636365,0.3,0.0,0.0,2
GPrim,0.7468469935629367,0.04349238613816001,24,0.8525746493805532,41.14487957954407,1.0,0.9090909090909091,1.0,1.0,0.0,4
