models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04164621246176668,0.8210445871430159,0.0831122390960906,6,0.2575084359049809,0.0,0.0,0.0,0.0,0.0,0
B,0.04428243064717633,0.7570473067453833,0.03644917352538892,9,0.2640690254428555,1.0,0.0,0.2,0.15384615384615385,0.0,1
C,0.03310311398290437,0.6009084898064538,0.01751410562043721,15,0.3701997450698288,1.0,0.4444444444444444,0.0,0.23076923076923078,0.0,2
D,0.029434116224887025,0.7503066226612288,0.12995291446542767,13,0.6543612877230282,1.0,0.7777777777777778,0.3333333333333333,0.0,0.05,3
E,0.016902020365489996,0.6441248700579949,0.11738652266771887,20,0.8061214441001574,1.0,1.0,0.4,0.8461538461538461,0.0,4
