models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9687753806146552,0.15240764572001336,3,0.11578752472312497,38.65379810333252,0.0,0.0,0.25,0.0,0.0,0
B,0.8396610767609244,0.0,2,0.12155968582335723,59.057756662368774,1.0,0.0,1.0,0.0,0.0,2
C,0.9539609417357922,0.02403526644085044,4,0.0644057833022428,45.583823680877686,0.6666666666666666,0.0,0.0,0.0,0.0,1
D,0.9379821707901455,0.0,2,0.05524426320396625,54.06561613082886,1.0,1.0,1.0,0.0,0.0,3
E,0.8599312404362462,0.20675976248436123,4,0.37573296576347814,78.30659580230713,1.0,1.0,1.0,0.5,0.0,4
