models,delta,spacing,onvg,hypervolume,c_1.6.1.0.0.1,c_1.6.1.0.1.1,c_1.6.1.0.2.1,c_1.6.1.0.3.1,c_1.6.1.0.4.1,c_1.6.1.0.5.1,score
1.6.1.0.0.1,0.888888855631742,1.253337836456032,7,0.11683569633334237,0.0,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.625,0.5,4
1.6.1.0.1.1,0.8717949125405646,0.755910617996141,7,0.07418705285125068,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.375,0.25,0
1.6.1.0.2.1,0.8461538705855515,0.48775281077981136,7,0.08935504965118407,0.7142857142857143,0.7142857142857143,0.0,0.8571428571428571,0.625,0.75,5
1.6.1.0.3.1,0.8632478002698165,0.4876538498402275,7,0.10564814968426939,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.25,0.0,1
1.6.1.0.4.1,0.8424907404056338,0.46267894944868393,8,0.12310978785091335,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.0,0.5,3
1.6.1.0.5.1,0.8974359240475871,0.9574460885598982,4,0.06710936805897338,0.14285714285714285,0.5714285714285714,0.0,0.42857142857142855,0.125,0.0,2
