models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8250741179045835,0.01744490737435965,8.8,0.9095843408294263,293.8437668800354,0.0,0.300011655011655,0.05159090909090909,0.05333333333333333,0.0745687134502924,0.0,0.3
Prufer,0.9396713748049867,0.0085380318044431,10.9,0.7497215286895834,58.97808756828308,0.37857142857142856,0.0,0.051515151515151514,0.02666666666666666,0.00434782608695652,0.0,0.7
NetKeys,0.9435512321380581,0.014825635267376718,11.1,0.8061406299856987,114.42991676330567,0.6440873015873015,0.8043714618714619,0.0,0.20409090909090905,0.1554719679633867,0.0,2.1
Prim,0.9445448693542129,0.00636326713890315,10.3,0.7531388029879873,70.81460230350494,0.5281349206349206,0.9367016317016319,0.46794372294372294,0.0,0.20661168319349094,0.0,3.4
Kruskal,0.9167083709183759,0.01306302431860237,17.7,0.8972173697673226,81.60631577968597,0.7921031746031746,0.8830944055944057,0.5157738095238095,0.26755050505050504,0.0,0.0,3.5
GPrim,0.7793348325727948,0.02800744391665707,69.6,0.9666575298016324,98.2248466014862,1.0,1.0,1.0,1.0,1.0,0.0,5.0
