models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.028142147709765614,0.7495780943105422,0.013212525639143026,10,0.7212791286784832,26.82952046394348,0.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.0,1
NetKeys,0.03750213735238817,0.7702058703890455,0.0011089481878622876,9,0.7242759893907355,34.585280656814575,0.5,0.0,0.5714285714285714,0.2222222222222222,0.6,0.0,3
Prim,0.046775430220489314,0.8294158435739445,0.023602884136217413,7,0.7220491834203077,19.8024001121521,0.5,0.4444444444444444,0.0,0.3333333333333333,0.6,0.0,2
Kruskal,0.03753686166905802,0.7702566243279297,0.0008863506205993167,9,0.7252864399413631,29.297257900238037,0.6,0.3333333333333333,0.5714285714285714,0.0,0.7,0.05,4
HMOEA,0.03745946040408626,0.7524451884320703,0.01926108257137973,10,0.8491024341791278,38.78370642662048,0.2,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0
GPrim,0.000244624748524114,0.536164219734449,0.04900584688710852,20,0.8842801452398258,24.244412899017334,0.9,1.0,0.8571428571428571,0.7777777777777778,1.0,0.0,5
