models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.890000014573166,0.23692089334061786,5.4,0.06924701321062877,0.0,0.4219047619047619,0.39186507936507936,0.383452380952381,0.45972222222222225,0.3988095238095238,2.2
1.6.4.0.1.1_0.6,0.8895726572085578,0.22002664476274814,5.8,0.07729512460281313,0.3680952380952381,0.0,0.41329365079365077,0.3738095238095238,0.3948412698412699,0.35099206349206347,2.4
1.6.4.0.2.1_0.7,0.8543040656871297,0.13978609534411063,7.0,0.07980594966234877,0.3938095238095238,0.3676190476190476,0.0,0.33345238095238094,0.39900793650793653,0.3724206349206349,1.8
1.6.4.0.3.1_0.8,0.8874969760810363,0.22514549928476812,5.8,0.06497924061906274,0.5085714285714286,0.34809523809523807,0.47896825396825393,0.0,0.4162698412698413,0.3503968253968254,2.7
1.6.4.0.4.1_0.9,0.8649572950930645,0.12911230069827315,6.5,0.07262633668487126,0.39571428571428574,0.45,0.5093253968253968,0.3467857142857143,0.0,0.4144047619047619,2.8
1.6.4.0.5.1_1.0,0.8733699906371587,0.1745309821562317,6.8,0.08298241312511141,0.3871428571428572,0.4795238095238096,0.47936507936507944,0.3842857142857143,0.4561507936507937,0.0,2.7
