models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8587782325930851,0.7368421330901818,0.00010299431507722143,6,0.02244221316800165,0.0,0.0,0.0,0.0,0.0,0
B,0.5196152681116691,0.6541354104055603,0.3535525678126251,8,0.04578451889212481,1.0,0.0,0.2857142857142857,0.2857142857142857,0.0,2
C,0.7599342148758164,0.6842105885875606,0.00021988913580734055,7,0.026607229040910098,1.0,0.375,0.0,0.2857142857142857,0.0,2
D,0.7000000074470978,0.7192983025948962,0.00010900257925338103,7,0.02999019835259233,1.0,0.25,0.42857142857142855,0.0,0.0,2
E,0.05000145110804818,0.05263699323603714,0.0009331055844463849,19,0.12289934598197691,1.0,1.0,1.0,1.0,0.0,4
