models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05377432777315716,0.8077235263232603,0.035823903456704206,8,0.646577551568545,17.71773099899292,0.0,0.3333333333333333,0.07692307692307693,0.2727272727272727,0.0,0
NetKeys,0.048649943120475436,0.7615305156520957,0.05120103501202246,9,0.7184164406656657,23.74173355102539,0.625,0.0,0.15384615384615385,0.18181818181818182,0.0,1
Prim,0.0437314059243551,0.6820289129349134,0.01372668733766426,13,0.6844459926083964,17.992284297943115,0.75,0.6666666666666666,0.0,0.36363636363636365,0.05,3
Kruskal,0.04706121538055637,0.7115495002280925,0.014982863193489704,11,0.6867931139682393,20.743855953216553,0.5,0.5555555555555556,0.3076923076923077,0.0,0.0,2
GPrim,1.7144807344895958e-05,0.6426534875539452,0.11780659606364549,20,0.7943528640990685,24.996948957443237,0.75,0.7777777777777778,0.38461538461538464,0.6363636363636364,0.0,4
