models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,1.0,inf,0,0.0,333.4118435382843,1,0.0,0.0,0.0,0.0,0.0,0
Prufer,1.0,inf,1,inf,145.28871846199036,1,0.0,0.0,0.0,0.0,0.0,1
NetKeys,1.0,inf,1,inf,157.70500540733337,1,0.0,0.0,0.0,0.0,0.0,1
Prim,1.0,inf,1,inf,104.28188633918762,1,0.0,0.0,0.0,0.0,0.0,1
Kruskal,1.0,inf,1,inf,125.78840112686157,1,0.0,0.0,0.0,0.0,0.0,1
GPrim,1.0,inf,1,inf,260.62964391708374,1,0.0,0.0,0.0,0.0,0.0,1
