models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,1.092016490851729,0.8947368280315158,0.5770079764777954,3,0.008865612011230243,0.0,0.0,0.0,0.0,0.0,0
B,0.602079736357717,0.47368426300355787,9.925064881991738e-05,11,0.02390954175181333,1.0,0.0,0.4166666666666667,0.2727272727272727,0.0,2
C,0.48989795685057336,0.4210526789389902,0.0001952896645772932,12,0.03019199706023333,1.0,0.2727272727272727,0.0,0.18181818181818182,0.0,1
D,0.5958187693678398,0.5157895037208401,0.30146290613267324,11,0.03213428327650489,1.0,0.5454545454545454,0.5833333333333334,0.0,0.05,3
E,7.241254505261833e-05,6.14824684893504e-06,0.00045888976590563696,20,0.06293269859358899,1.0,0.9090909090909091,1.0,0.8181818181818182,0.0,4
