models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.0396836632215855,0.8359750185160177,0.009304879110352802,7,0.676394370800473,19.635494709014893,0.0,0.1111111111111111,0.1,0.0,0.5454545454545454,0.0,1
NetKeys,0.03257588025636765,0.7788282152848603,0.01729639056267382,9,0.7235375773416711,26.555837154388428,0.8571428571428571,0.0,0.2,0.375,0.6363636363636364,0.0,2
Prim,0.028949411460348906,0.7508629600742805,0.006645880833976006,10,0.7225173804304579,17.3919575214386,0.7142857142857143,0.4444444444444444,0.0,0.125,0.7272727272727273,0.0,3
Kruskal,0.041963526990765845,0.7961218065113264,0.008924989961598864,8,0.7244533864739856,21.94792079925537,1.0,0.6666666666666666,0.5,0.0,0.7272727272727273,0.0,4
HMOEA,0.026570569501502057,0.7429986373693636,0.03318819754451953,11,0.8504758940807654,40.31471014022827,0.14285714285714285,0.1111111111111111,0.0,0.0,0.0,0.0,0
GPrim,6.031454855169735e-06,0.53790167913739,0.04951678128865387,20,0.8846777326987753,24.284260988235474,1.0,0.8888888888888888,0.7,0.625,1.0,0.0,5
