models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.8571428653396304,6.991225852697797e-05,8,0.03990369406626401,0.0,0.5,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5,2
1.6.4.0.1.1_0.6,0.8717948797275207,2.5250493852733485e-05,6,0.02123899698940451,0.25,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,1
1.6.4.0.2.1_0.7,0.8461538560830061,0.00014123580949352424,7,0.030435178331267444,0.625,0.5,0.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,3
1.6.4.0.3.1_0.8,0.8461538582665079,1.8497303893435446e-05,7,0.027620494196933104,0.25,0.6666666666666666,0.42857142857142855,0.0,0.2857142857142857,0.5,4
1.6.4.0.4.1_0.9,0.8632478718995196,5.259547914529133e-05,7,0.0323917923970405,0.375,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.0,0.3333333333333333,3
1.6.4.0.5.1_1.0,0.871794879230772,2.0751439514105833e-05,6,0.020418625743394297,0.125,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,1
