models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,c_1.6.2.0.4.7_0.6,score
1.6.2.0.4.0_0.05,0.7948718092622115,2.8696097634703827e-05,9,0.035809064333008116,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0
1.6.2.0.4.1_0.1,0.8571428645441385,0.00019619546299540168,8,0.05342995556788323,0.7777777777777778,0.0,0.5,0.45454545454545453,0.3,0.6,0.5714285714285714,0.2222222222222222,5
1.6.2.0.4.2_0.15,0.7389277280243435,0.0004105136840545545,12,0.09122092910366816,1.0,0.125,0.0,0.5454545454545454,0.4,0.4,0.42857142857142855,0.1111111111111111,4
1.6.2.0.4.3_0.2,0.774358979250862,0.3014624615627517,11,0.06986306073075255,1.0,0.375,0.4166666666666667,0.0,0.5,0.6,0.42857142857142855,0.1111111111111111,4
1.6.2.0.4.4_0.3,0.7891738084172283,8.586368853925608e-05,10,0.0487746472591498,1.0,0.5,0.5,0.45454545454545453,0.0,0.5,0.7142857142857143,0.1111111111111111,5
1.6.2.0.4.5_0.4,0.7692307975072892,0.000219152809374449,10,0.05602308709853036,0.8888888888888888,0.375,0.25,0.36363636363636365,0.3,0.0,0.2857142857142857,0.2222222222222222,1
1.6.2.0.4.6_0.5,0.8461538599830652,5.4763126887254105e-05,7,0.029876137767782095,0.8888888888888888,0.25,0.25,0.2727272727272727,0.2,0.4,0.0,0.2222222222222222,2
1.6.2.0.4.7_0.6,0.8141025771474841,0.00019923969703029002,9,0.05374111630914303,1.0,0.75,0.8333333333333334,0.9090909090909091,0.8,0.8,0.7142857142857143,0.0,7
