models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.3333434591463348,0.0008428068170349486,27,0.23775087701787356,0.0,0.2631578947368421,0.48148148148148145,0.35714285714285715,2
"1.6.9.0.4.1_(0.8, 0.2)",0.5384615706231854,4.027914667998188e-05,19,0.07649118960962792,0.2222222222222222,0.0,0.2962962962962963,0.25,1
"1.6.9.0.4.2_(0.8, 0.1)",0.333343481024044,0.00084401888335733,27,0.23755274258554215,0.2962962962962963,0.2631578947368421,0.0,0.17857142857142858,0
"1.6.9.0.4.3_(0.7, 0.2)",0.30769402917891486,0.0007774917007159571,28,0.2328926092283796,0.4444444444444444,0.3157894736842105,0.5185185185185185,0.0,3
