models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,1.011187454988119,0.8947368474389077,0.5773395301940767,3,0.013647949784559434,0.0,0.0,0.0,0.0,0.0,0
B,0.8660254304659425,0.719298316597336,0.3779520848198905,7,0.032306226289880745,1.0,0.0,0.0,0.14285714285714285,0.0,1
C,0.7664855206737217,0.7192983136281976,8.27989814178479e-06,7,0.029643730030680045,1.0,0.7142857142857143,0.0,0.8571428571428571,0.0,3
D,0.7664855155093757,0.7192982332434279,0.0005143646518573373,7,0.03748777547307393,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0,2
E,0.37080994684658003,0.26316226567732237,0.0010360591045256969,15,0.107917384896266,1.0,1.0,1.0,1.0,0.0,4
