models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9595455357223178,0.02038217414678353,5,0.5154842914537492,58.87824273109436,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9884109311954146,0.026578809884051143,5,0.66136101497777,129.88044357299805,1.0,0.0,0.1111111111111111,0.5,0.0,3
Prim,0.9653685367616677,0.012794438395990666,9,0.57568392656728,66.88213396072388,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.9863061061923284,0.0,2,0.5851563291811227,83.86115622520447,1.0,0.2,0.3333333333333333,0.0,0.0,2
GPrim,0.7932494068233548,0.0031897660024418706,40,0.8398632817625433,126.58567190170288,1.0,1.0,1.0,1.0,0.0,4
