models,igd,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.03174523305458013,0.7284480634614168,0.02421734486785397,11,0.851151287679695,40.072333335876465,0.0,0.3,0.0,0.23076923076923078,0.14285714285714285,0.0,0
Prufer,0.03226794901109577,0.7364446611502,0.0003257185743479903,10,0.6767636774934869,27.620673894882202,0.36363636363636365,0.0,0.3,0.23076923076923078,0.14285714285714285,0.0,1
NetKeys,0.02981789991069242,0.7557669059353148,0.01576924393776823,10,0.724500066037969,34.917654514312744,0.7272727272727273,0.5,0.0,0.3076923076923077,0.14285714285714285,0.05,2
Prim,0.02394762498398148,0.6530799408884873,0.005846188903973645,13,0.7234911983153359,19.84810757637024,0.45454545454545453,0.6,0.6,0.0,0.7142857142857143,0.0,4
Kruskal,0.04437724345091884,0.8242154957151493,0.008220030526921149,7,0.6787733008996117,30.373327255249023,0.5454545454545454,0.5,0.5,0.15384615384615385,0.0,0.0,3
GPrim,0.00014378846603394104,0.5380634862036591,0.049578586136799885,20,0.884305029330488,24.36628270149231,0.9090909090909091,0.9,0.9,0.38461538461538464,1.0,0.0,5
