models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.8388278955965872,0.00012658760442977302,8,0.08036965297776516,0.5,0.0,0.5,0.5,0.5,0.5,0.5,6
1.6.1.0.4.2_0.15,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.9316239412888895,0.5000881541088692,4,0.05233719030644406,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
