models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.03875312243315903,0.7825153389512269,0.060621185017816104,7,0.28156135093114354,0.0,0.0,0.0,0.0,0.0,0
B,0.03056071062558936,0.6950141158576774,0.04523412171228673,12,0.3522702764901653,1.0,0.0,0.15384615384615385,0.16666666666666666,0.0,1
C,0.0343501500794389,0.6551447157277139,0.018523061001133455,13,0.32456383756536356,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3
D,0.03420229769672191,0.6821063054176377,0.019751342263120652,12,0.3140453075311585,1.0,0.4166666666666667,0.23076923076923078,0.0,0.0,2
E,0.016934140940676266,0.6425138857970805,0.11783288562090118,20,0.8070420778784071,1.0,0.75,0.46153846153846156,0.75,0.0,4
