models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.9076923392534588,0.10295198883815951,4.8,0.05898286631276413,0.0,0.35750000000000004,0.16166666666666665,0.30166666666666664,0.17619047619047618,0.14404761904761904,0.07857142857142857,1.2
1.6.2.0.4.1_0.1,0.8808913628652115,0.10278936485960252,5.7,0.0732132555109761,0.5491666666666666,0.0,0.2785714285714286,0.21095238095238095,0.20297619047619048,0.09761904761904762,0.04107142857142857,1.5
1.6.2.0.4.2_0.15,0.9012820876158291,0.05806419061387548,4.9,0.05540785061032392,0.7491666666666668,0.6044444444444445,0.0,0.4566666666666667,0.34880952380952385,0.30988095238095237,0.15154761904761904,2.9
1.6.2.0.4.3_0.2,0.9066666931714169,0.18357889259910937,4.8,0.054096370118498896,0.4774999999999999,0.6163888888888889,0.32452380952380955,0.0,0.29285714285714287,0.21642857142857141,0.07396825396825397,2.1
1.6.2.0.4.4_0.3,0.8813431316753085,0.1857884103581752,6.0,0.07838602296106305,0.675,0.6141666666666666,0.5378571428571428,0.5945238095238096,0.0,0.36226190476190473,0.20376984126984127,3.5
1.6.2.0.4.5_0.4,0.8740171381811266,0.0003955908620657673,6.3,0.07706072306261347,0.7158333333333333,0.7986111111111112,0.5095238095238095,0.6757142857142858,0.4428571428571429,0.0,0.3494444444444445,4.3
1.6.2.0.4.6_0.5,0.8690110194312425,0.07887857272921386,6.6,0.08306272624227162,0.7024999999999999,0.8205555555555556,0.6571428571428573,0.8297619047619047,0.6482142857142857,0.44559523809523804,0.0,5.3
