models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9396261359448624,0.03083972364827553,6,0.12613996889551277,41.975950717926025,0.0,0.0,0.0,0.0,0.0,0
B,0.9285067222852001,0.015551554056830235,5,0.0998513642319687,54.15802454948425,1.0,0.0,0.8,0.0,0.0,2
C,0.9048714288319173,0.026455263240664682,5,0.12435234006706992,42.51994776725769,1.0,0.0,0.0,0.0,0.0,1
D,0.9575413115950092,0.04436118494275003,3,0.07220499091864811,52.609267711639404,1.0,0.4,0.6,0.0,0.0,3
E,0.9633580787535091,0.15187408399597263,10,0.4981723806095365,74.31377744674683,1.0,1.0,1.0,1.0,0.0,4
