models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9647844665957905,0.007050686549863171,7,0.04453906925523219,60.92205023765564,0.0,0.0,0.0,0.0,0.0,0
B,0.9716926079681252,0.004263240301022259,6,0.056542468001284804,119.03153133392334,1.0,0.0,0.0,0.0,0.0,1
C,0.9402981674979732,0.010193370931336094,10,0.09414476640058092,68.98614239692688,1.0,0.8333333333333334,0.0,0.0,0.0,2
D,0.9764993591961765,0.003906124695860187,5,0.025815172543097342,82.77359890937805,1.0,1.0,0.6,0.0,0.0,3
E,0.7664298785118396,0.023678975683362153,65,0.5522269135339194,106.96716690063477,1.0,1.0,1.0,1.0,0.0,4
