models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8181358071026216,0.009010504202916797,14,0.8420490657790084,91.0639579296112,0.0,0.16666666666666666,0.2222222222222222,0.08333333333333333,0.0,0.0,0
Prufer,0.9301130483010103,0.024094505916018624,6,0.5604773060674183,26.70469307899475,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1
NetKeys,0.8798029661120648,0.0014626320489464835,9,0.6113421669078528,38.95503306388855,0.35714285714285715,1.0,0.0,0.3333333333333333,0.1111111111111111,0.0,2
Prim,0.8637766845632991,0.009597687802800379,12,0.7085344319231194,28.13849925994873,0.5714285714285714,1.0,0.4444444444444444,0.0,0.3333333333333333,0.0,3
Kruskal,0.9007266945674446,0.011105524312408445,9,0.5883710605212987,33.40708255767822,0.35714285714285715,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,3
GPrim,0.5419706053600906,0.007765271723253708,35,0.8733773392943293,42.55695462226868,1.0,1.0,1.0,1.0,0.8888888888888888,0.0,5
