models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9602782833958524,0.0047507045584538,9.0,0.7590441163014255,131.61358213424683,0.0,0.0,0.2307692307692307,0.0,0.0,0.0
NetKeys,0.9580458333724894,0.0059555452964906,13.0,0.789416893251966,398.4167249202728,1.0,0.0,0.5384615384615384,0.0476190476190476,0.0,2.0
Prim,0.9589931124413688,0.008233650544122,13.0,0.7418642029765955,157.51189494132996,0.5555555555555556,0.2307692307692307,0.0,0.0952380952380952,0.0,1.0
Kruskal,0.938590221536086,0.0044469528865083,21.0,0.931194393859466,198.9075791835785,0.7777777777777778,0.2307692307692307,0.2307692307692307,0.0,0.0,3.0
GPrim,0.8114303282374895,0.0026704530717732,87.0,0.943861298614716,210.8993673324585,1.0,1.0,1.0,1.0,0.0,4.0
