models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9944762370410174,0.12835198328983424,4,0.6053979007928096,36.44125151634216,0.0,0.0,0.0,0.5,0.0,0
NetKeys,1.0,inf,1,0.6006028671790032,54.99777340888977,0.75,0.0,0.0,0.0,0.0,1
Prim,0.8379788859129,0.0,2,0.6315420013174741,42.43943548202515,1.0,1.0,0.0,1.0,0.0,3
Kruskal,0.8342044976268977,0.0,2,0.6126838129485541,64.69480609893799,0.75,0.0,0.0,0.0,0.0,1
GPrim,0.8565989919149745,0.20313134588067994,4,0.7054208322790593,77.15138936042786,1.0,1.0,1.0,1.0,0.0,4
