models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9791113871699653,0.006710103976387086,5.4,0.4311140580965146,239.2254186153412,0.0,0.17773770965876232,0.0,0.0,0.0,0.5
NetKeys,0.9528051236414511,0.013544039549557036,21.0,0.5904731202414769,1197.770485806465,0.19166666666666665,0.0,0.0,0.0,0.0,0.5
Prim,0.9951578869574025,0.010601271923553689,6.9,0.5476666440601707,193.43553192615508,0.9857142857142858,0.657968286099865,0.0,0.16111111111111115,0.0,2.1
Kruskal,0.9778087990121771,0.0045775943108902805,6.8,0.5496665129063812,344.59930057525634,1.0,0.652170908039329,0.4479076479076479,0.0,0.0,2.9
GPrim,0.7946026785942821,0.0021056587083032336,85.1,0.6975464592478671,293.99085626602175,1.0,1.0,1.0,1.0,0.0,4.0
