models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9246621167455314,0.8070175604641713,0.5771229122141887,4,0.01875910365611207,0.0,0.0,0.0,0.0,0.0,0
B,0.46097723750918346,0.47368432312073927,9.008767507713274e-05,11,0.04228588821442561,1.0,0.0,0.25,0.0,0.0,1
C,0.6062177976549548,0.6691729901088583,0.35358085220227703,8,0.03301539082537515,1.0,0.6363636363636364,0.0,0.0,0.0,2
D,0.7648529439411742,0.6315790825729174,0.0006126313070183194,8,0.042705995841021964,1.0,0.6363636363636364,0.75,0.0,0.0,3
E,0.0002565338846508696,6.946008527057688e-06,0.000910006068309272,20,0.12680725017880365,1.0,1.0,1.0,1.0,0.0,4
