models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,c_1.6.4.0.4.7_0.6,score
1.6.4.0.4.0_0.05,0.8205128376410183,0.0002784311108612679,8,0.04075013804386002,0.0,0.14285714285714285,0.0,0.1111111111111111,0.1,0.0,0.1111111111111111,0.0,0
1.6.4.0.4.1_0.1,0.8632478732761977,0.3780645324719583,7,0.034117636722476676,0.875,0.0,0.3333333333333333,0.5555555555555556,0.4,0.2857142857142857,0.0,0.0,2
1.6.4.0.4.2_0.15,0.8141025773722318,5.5777774095864914e-05,9,0.04003305752906218,0.875,0.42857142857142855,0.0,0.6666666666666666,0.7,0.2857142857142857,0.3333333333333333,0.5,5
1.6.4.0.4.3_0.2,0.8141025775752383,0.3334485670922052,9,0.04981848490093047,0.875,0.2857142857142857,0.2222222222222222,0.0,0.3,0.0,0.1111111111111111,0.0,1
1.6.4.0.4.4_0.3,0.7977208119959338,0.3162084669465302,10,0.047392347066960584,0.75,0.42857142857142855,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.125,3
1.6.4.0.4.5_0.4,0.8632478732492729,0.37794000580848935,7,0.03583530674093043,0.875,0.7142857142857143,0.5555555555555556,0.8888888888888888,1.0,0.0,0.6666666666666666,0.25,6
1.6.4.0.4.6_0.5,0.8333333452414976,7.140044128459169e-05,9,0.046977751519100344,0.875,0.5714285714285714,0.4444444444444444,0.7777777777777778,0.8,0.2857142857142857,0.0,0.125,5
1.6.4.0.4.7_0.6,0.8315018436503792,0.46299439082504346,8,0.045751049522320064,1.0,0.8571428571428571,0.4444444444444444,1.0,0.8,0.42857142857142855,0.5555555555555556,0.0,6
