Instance,HMOEA-mean,Prufer-mean,NetKeys-mean,Prim-mean,Kruskal-mean,GPrim-mean
NIn9,338.9413055896759,115.70888330936432,227.5836967229843,141.9420690536499,164.49623336791993,198.90378575325013
NIn9,484.71629033088686,129.70206632614136,294.54988207817075,148.82528443336486,185.86402566432952,199.96790452003478
NIn9,651.243810749054,132.2404584646225,350.3973956108093,153.16626193523408,194.35050826072694,201.22802522182465
NIn9,730.4419924736023,139.4701936006546,413.6418769598007,155.24221813678741,206.9808698415756,205.34844787120818
NIn15,355.09935131072996,185.507799577713,271.496040558815,202.7331048965454,224.6070913553238,444.2153201818466
NIn15,498.17906510829926,212.0425335407257,342.6279971599579,207.81295709609986,240.1625785589218,457.93891768455507
NIn15,659.7928591489792,220.21055998802186,413.53416764736176,212.1130828857422,250.76426153182985,444.5492629051208
NIn15,829.8776651620865,240.00673549175264,487.58304204940794,219.0333861589432,261.87589583396914,441.26634695529935
