models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.056114258957765284,0.8139457395943265,0.0242680579720645,6,0.6035966607072085,16.71924591064453,0.0,0.18181818181818182,0.0,0.0,0.0,0
NetKeys,0.04001080461171834,0.709746585168398,0.04148833692190474,11,0.7446576210614348,23.49534249305725,0.6666666666666666,0.0,0.2,0.1111111111111111,0.0,1
Prim,0.05019631559635137,0.7437023845307744,0.019864939520938815,10,0.6491535181637168,17.729429960250854,0.8333333333333334,0.45454545454545453,0.0,0.3333333333333333,0.0,3
Kruskal,0.05499619237423142,0.7716293137073302,0.0014703670379792348,9,0.6910278155069345,19.827868461608887,0.8333333333333334,0.7272727272727273,0.2,0.0,0.0,2
GPrim,9.813497922125907e-05,0.642816661083212,0.11757215304854508,20,0.7938582983650446,25.25934672355652,1.0,1.0,0.4,0.6666666666666666,0.0,4
