models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9883368730102672,0.012311696306645841,4,0.44502117934126206,242.15400505065918,0.0,0.10526315789473684,0.0,0.0,0.0,0
NetKeys,0.99289828520897,0.005840363637951305,19,0.6156504409669282,1197.817944765091,0.25,0.0,0.0,0.0,0.0,1
Prim,1.0015240964711543,0.002226615368354782,5,0.5492515145212525,193.02844643592834,1.0,0.6842105263157895,0.0,0.16666666666666666,0.0,2
Kruskal,0.9774412798889522,0.0069528985352965795,6,0.5640704597305986,346.0396592617035,1.0,0.6842105263157895,0.4,0.0,0.0,3
GPrim,0.7880107616223297,0.002208500436110371,88,0.7049489731663316,294.30449509620667,1.0,1.0,1.0,1.0,0.0,4
