models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7548120374565903,0.46321774576538566,6.2,0.015678245389644668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,0.4954716732444676,0.062290161969429846,10.9,0.024087930424969733,1.0,0.0,0.18975330225330225,0.15203046953046956,0.06468653250773994,0.005,1.3
C,0.5687468954525363,0.07077167719261182,9.5,0.01933979570557441,1.0,0.5184595959595959,0.0,0.24521478521478524,0.08636996904024767,0.03634502923976608,2.1
D,0.5148325835666667,0.00017580966900502368,10.3,0.024444373509510127,1.0,0.6373989898989898,0.4247183372183372,0.0,0.09970029239766082,0.06716374269005847,2.6
E,0.07762918653327418,0.0002364687648390786,18.7,0.04767946687830584,1.0,0.7830808080808082,0.5414918414918415,0.5929245754245753,0.0,0.09608187134502924,4.0
F,0.021057348624095272,0.00036727135832231075,19.6,0.05673492895276511,1.0,0.8998737373737373,0.677078477078477,0.7381709956709958,0.3410595115239078,0.0,5.0
