models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9487179506813734,1.1546376500792668,3,0.01569768927386328,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.8525641149387632,1.00001090547445,9,0.05341531881620532,1.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,2
C,0.7641025798854096,6.357533189280863e-05,11,0.04954124248776514,1.0,0.2222222222222222,0.0,0.2727272727272727,0.0,0.0,1
D,0.7743589855281326,0.4044532941038608,11,0.07854936669726367,1.0,0.4444444444444444,0.2727272727272727,0.0,0.043478260869565216,0.0,2
E,0.4359020038927383,0.0008768641939517078,23,0.21679283396295007,1.0,1.0,1.0,0.9090909090909091,0.0,0.34782608695652173,4
F,0.43590201586037447,0.0008896787068809618,23,0.21693826599382404,1.0,1.0,1.0,1.0,0.5217391304347826,0.0,5
