models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9344722997301697,0.02942079090269106,4,0.06650612998654556,0.0,0.0,0.0,0.0,0.0,0
B,0.8540918613243493,0.010336392395671898,11,0.15285278339367014,1.0,0.0,0.6666666666666666,0.25,0.0,2
C,0.883289649720623,0.014043564391902779,9,0.12133038738318025,1.0,0.2727272727272727,0.0,0.16666666666666666,0.0,1
D,0.8735403747675626,0.04531425390368186,12,0.24653786361186966,1.0,0.36363636363636365,0.4444444444444444,0.0,0.0,3
E,0.8647447583491259,0.09886726287966482,28,0.7349766643935759,1.0,1.0,1.0,0.9166666666666666,0.0,4
